read-penalty,0.03, 0.05, 0.06, 0.08, 0.1, 0.12, 0.14, 0.16, 0.18, 0.2, 0.24, 0.26 ,0.28, 0.29, 0.3, 0.31, 0.32, 0.35, 0.36, 0.38, 0.4, 0.5, 0.6, 0.7, 0.8
read-queue-usage,0.011925994100699538, 0.0200155143245001, 0.025339991921408376, 0.043692216373398075, 0.0752167237560951, 0.10841866390380261, 0.13532926689459582, 0.1575642510534848, 0.17851341056924072, 0.21254945994507843, 0.28155938246988477, 0.3206083372351288, 0.351678664910948, 0.35457131499971606, 0.35397656351283735, 0.35167009346094796, 0.348803264865305, 0.33314708286770717, 0.3274108542414213, 0.31600954002385007, 0.304478796911278, 0.2531380614165821, 0.2153451455057209, 0.18712289637866952, 0.1648762336191555
